id,image,keypoints
323,Bez-Mar_3300-0.png,"[{""x"":39.73973973973974,""y"":74.67144563918757,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":77.57757757757757,""y"":54.893603280700056,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":62.46246246246246,""y"":25.630469178856274,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":43.34334334334334,""y"":39.95931415286254,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372}]"
324,Bez-Mar_3300-372.png,"[{""x"":74.47447447447448,""y"":87.15612163888025,""width"":0.20020020020020018,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":348},{""x"":33.83383383383383,""y"":97.72703738220979,""width"":0.20020020020020018,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":348},{""x"":63.96396396396396,""y"":59.3265679472576,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348},{""x"":42.04204632309735,""y"":66.87723396852824,""width"":0.20020020020020018,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348}]"
325,Bez-Mar_3600-0.png,"[{""x"":70.77284900863859,""y"":71.13659819903685,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":372},{""x"":54.254678899082585,""y"":70.12742099898065,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":23.60986748216107,""y"":71.13659531090725,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":65.76733944954128,""y"":59.69928644240572,""width"":0.11133557800224467,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":372},{""x"":71.16216106014271,""y"":54.09276248725791,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":372},{""x"":59.81635066258919,""y"":16.977573904179426,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":33.12032619775741,""y"":28.190621814475037,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372}]"
326,Bez-Mar_3600-372.png,"[{""x"":29.660545353366725,""y"":50.85103525032142,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":348},{""x"":48.13578185865331,""y"":88.98931168806247,""width"":0.11129660545353368,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":348},{""x"":40.56761268781302,""y"":64.16345249745746,""width"":0.11129660545353368,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":348},{""x"":35.89315525876461,""y"":49.891581755032334,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":348},{""x"":56.3717306622148,""y"":55.768234413677966,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348},{""x"":69.50473010573177,""y"":84.91163433308387,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348},{""x"":66.38842515303284,""y"":99.66323182315352,""width"":0.11129660545353368,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":348}]"
327,Bez-Mar_3900-0.png,"[{""x"":33.73468013468014,""y"":29.96632996632997,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":48.31964085297419,""y"":68.35016835016835,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":59.00785634118968,""y"":99.43883277216611,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":38.07676767676768,""y"":25.813692480359148,""width"":0.11133557800224467,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":372},{""x"":42.029180695847366,""y"":35.24130190796858,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":372},{""x"":56.72547699214366,""y"":49.607182940516275,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":65.68799102132435,""y"":85.97081930415264,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372}]"
328,Bez-Mar_3900-372.png,"[{""x"":33.11074012242627,""y"":86.11095120219522,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":348},{""x"":46.633292253985054,""y"":95.1058314069239,""width"":0.11129660545353368,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":348},{""x"":35.2253756260434,""y"":83.11265902941685,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":348},{""x"":46.355036171396776,""y"":61.16516032467907,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348},{""x"":66.16583194212576,""y"":65.96242780112448,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348},{""x"":74.29048414023373,""y"":98.10411989330878,""width"":0.11129660545353368,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":348}]"
329,Bez-Mar_4200-0.png,"[{""x"":33.512008978675645,""y"":38.49607182940517,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":52.27205387205388,""y"":70.37037037037037,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":36.79640852974187,""y"":32.659932659932664,""width"":0.11133557800224467,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":372},{""x"":42.58585858585859,""y"":37.2615039281706,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":372},{""x"":59.397530864197535,""y"":50.16835016835017,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":69.69607182940517,""y"":87.20538720538721,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":66.63434343434344,""y"":99.88776655443323,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372}]"
330,Bez-Mar_4200-372.png,"[{""x"":76.5164162493044,""y"":47.49294801680963,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":348},{""x"":53.58931552587646,""y"":99.06357338859786,""width"":0.11129660545353368,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":348},{""x"":71.73066221480244,""y"":53.36960067545527,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":348},{""x"":53.478028159272085,""y"":67.52150901102334,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348}]"
331,Bez-Mar_4500-0.png,"[{""x"":77.09988776655445,""y"":43.20987654320987,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":372},{""x"":52.77306397306397,""y"":88.77668435113893,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":66.80134680134681,""y"":40.06734006734007,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":372},{""x"":71.5331088664422,""y"":37.03703703703704,""width"":0.11133557800224467,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":372},{""x"":46.315600448933786,""y"":51.402918069584736,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":35.85005611672278,""y"":80.8080808080808,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":38.6334455667789,""y"":99.77553310886644,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372}]"
332,Bez-Mar_4500-372.png,"[{""x"":49.471341124095716,""y"":67.64147141788037,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348},{""x"":44.629938786867,""y"":97.38452977184195,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":348},{""x"":51.64162493043962,""y"":95.22575940744153,""width"":0.11129660545353368,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":348},{""x"":80.91263216471899,""y"":60.085775142478845,""width"":0.11129660545353368,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":348},{""x"":89.20422927100724,""y"":83.35252240323912,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":348}]"
333,Pecco-Martin_5100-0.png,"[{""x"":56.836796929695524,""y"":34.00673183864774,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":73.7598204264871,""y"":56.67789001122334,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":372},{""x"":74.03815937149271,""y"":61.84062850729517,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":372},{""x"":53.44107744107745,""y"":80.58361391694724,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":20.374410774410777,""y"":96.74523007856341,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":30.67296133716751,""y"":47.362490180231816,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372}]"
334,Pecco-Martin_5100-372.png,"[{""x"":50.69560378408459,""y"":70.51983190374762,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348},{""x"":71.56371730662214,""y"":91.26801373937406,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":348},{""x"":71.00723427935448,""y"":98.2240515802199,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":348}]"
335,Pecco-Martin_5400-0.png,"[{""x"":29.893602693602695,""y"":62.62626262626263,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":42.808529741863076,""y"":69.02356902356902,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":34.792368125701465,""y"":45.230078563411894,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":372},{""x"":51.604040404040404,""y"":16.38608305274972,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":79.93894500561167,""y"":94.50056116722784,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":76.43187429854098,""y"":39.95510662177329,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":42.91986531986532,""y"":50.841750841750844,""width"":0.11133557800224467,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":372}]"
336,Pecco-Martin_5400-372.png,"[{""x"":49.02615470228158,""y"":60.085775142478845,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348},{""x"":78.46410684474124,""y"":63.44386237599063,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348},{""x"":37.117417918753475,""y"":89.22917506188475,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":348},{""x"":42.18141346688926,""y"":95.8254178419972,""width"":0.11129660545353368,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":348}]"
337,Pecco-Martin_5700-0.png,"[{""x"":78.26891133557801,""y"":29.96632996632997,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":372},{""x"":57.72749719416387,""y"":97.19416386083053,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":70.0300785634119,""y"":30.864197530864196,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":372},{""x"":51.88237934904601,""y"":56.67789001122334,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":42.25185185185186,""y"":88.327721661055,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372}]"
338,Pecco-Martin_5700-372.png,"[{""x"":74.23483583750695,""y"":69.68031009536968,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":348},{""x"":63.43906510851419,""y"":71.59921708594784,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":348},{""x"":70.50639955481358,""y"":64.76311093201312,""width"":0.11129660545353368,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":348},{""x"":47.13411240957151,""y"":96.18521290273061,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348}]"
339,Pecco-Martin_6000-0.png,"[{""x"":34.792368125701465,""y"":70.37037037037037,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":52.55039281705949,""y"":86.64421997755332,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":36.40673400673401,""y"":65.993265993266,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":372},{""x"":47.5959595959596,""y"":39.39393939393939,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":71.75578002244669,""y"":40.17957351290685,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":87.67676767676768,""y"":92.25589225589226,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372}]"
340,Pecco-Martin_6000-372.png,"[{""x"":75.34780189204228,""y"":98.70377832786444,""width"":0.11129660545353368,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":348},{""x"":36.11574846967168,""y"":88.62951662732908,""width"":0.11129660545353368,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":348},{""x"":43.683917640511964,""y"":72.67860226814807,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348},{""x"":67.6126878130217,""y"":76.75627962312667,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348}]"
341,Pecco-Martin_6300-0.png,"[{""x"":78.7699214365881,""y"":73.96184062850729,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":372},{""x"":58.39551066217733,""y"":76.5432098765432,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":26.609203142536476,""y"":90.34792368125702,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":75.20718294051628,""y"":64.53423120089786,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":372},{""x"":61.17892250651469,""y"":36.13917886754327,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":35.96139169472503,""y"":47.81144781144781,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372}]"
342,Pecco-Martin_6300-372.png,"[{""x"":76.07122982749026,""y"":98.58384664095331,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":348},{""x"":57.2064552031163,""y"":97.98418820639763,""width"":0.11129660545353368,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":348},{""x"":74.62437395659433,""y"":90.66835530481838,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":348},{""x"":56.594323873121866,""y"":62.364477193790414,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348},{""x"":34.501947690595436,""y"":81.91334216030549,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348}]"
343,Pecco-Martin_6600-0.png,"[{""x"":31.229629629629628,""y"":35.24130190796858,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":48.31964085297419,""y"":73.96184062850729,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":37.52008978675646,""y"":31.53759820426487,""width"":0.11133557800224467,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":372},{""x"":40.30347923681257,""y"":36.58810325476992,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":372},{""x"":57.11515151515152,""y"":48.26038159371493,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":70.86509539842874,""y"":82.37934904601572,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":68.91672278338945,""y"":99.55106621773288,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372}]"
344,Pecco-Martin_6600-372.png,"[{""x"":34.78018920422927,""y"":74.95730431945964,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":348},{""x"":41.124095715080685,""y"":77.11607468386006,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":348},{""x"":37.56260434056761,""y"":70.63976359065876,""width"":0.11129660545353368,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":348},{""x"":58.48636616583194,""y"":98.34398326713104,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348}]"
345,Pecco-Martin_6900-0.png,"[{""x"":33.17800224466892,""y"":39.16947250280584,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":53.608080808080814,""y"":83.72615039281706,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":40.13647586980921,""y"":36.02693602693603,""width"":0.11133557800224467,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":372},{""x"":45.146576879910214,""y"":43.77104377104377,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":372},{""x"":61.0675645342312,""y"":55.892255892255896,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":73.9824912270268,""y"":92.03142970093123,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372}]"
346,Pecco-Martin_6900-372.png,"[{""x"":36.22704507512521,""y"":82.03327384721662,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":348},{""x"":41.79187534780189,""y"":79.03498167443824,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":348},{""x"":37.56260434056761,""y"":75.79682612783758,""width"":0.11129660545353368,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":348},{""x"":60.26711185308849,""y"":96.06528121581947,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348}]"
347,Pecco-Martin_7200-0.png,"[{""x"":81.27497194163863,""y"":49.719416386083054,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":372},{""x"":60.34388327721661,""y"":68.35016835016835,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":71.86711560044894,""y"":46.12794612794613,""width"":0.11133557800224467,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":372},{""x"":73.64848484848486,""y"":32.659932659932664,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":372},{""x"":51.3257014590348,""y"":21.773288439955106,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":32.28731762065096,""y"":47.81144781144781,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":36.85207631874299,""y"":97.53086419753086,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372}]"
348,Pecco-Martin_7200-372.png,"[{""x"":75.12520868113522,""y"":73.39819238961488,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":348},{""x"":55.425709515859765,""y"":98.70377832786444,""width"":0.11129660545353368,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":348},{""x"":71.17417918753478,""y"":73.87791913725941,""width"":0.11129660545353368,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":348},{""x"":71.17417918753478,""y"":62.604340567612695,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":348},{""x"":48.69226488592098,""y"":61.2850920115902,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348},{""x"":30.82915971062883,""y"":94.38623759906358,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348}]"
349,Pecco-Martin_7500-0.png,"[{""x"":30.171941638608306,""y"":39.39393939393939,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":49.60000000000001,""y"":67.003367003367,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":76.48756874740072,""y"":64.53400355184041,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":72.2567901234568,""y"":99.55106621773288,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":39.134455667789005,""y"":34.90460157126824,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":372},{""x"":40.02514029180696,""y"":45.34231200897867,""width"":0.11133557800224467,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":372},{""x"":60.39955106621774,""y"":38.2716049382716,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372}]"
350,Pecco-Martin_7500-372.png,"[{""x"":34.11240957150807,""y"":77.35593805768235,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":348},{""x"":41.40233722871452,""y"":75.55696275401532,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":348},{""x"":38.00779076238175,""y"":71.83908045977012,""width"":0.11129660545353368,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":348},{""x"":61.101836393989984,""y"":83.95218083779478,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":348}]"
351,Pecco-Martin_7800-0.png,"[{""x"":78.21324354657688,""y"":29.292929292929294,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":372},{""x"":56.66981133593124,""y"":79.57350857067371,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":68.74971941638609,""y"":31.200897867564535,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":372},{""x"":72.75780022446689,""y"":27.72166105499439,""width"":0.11133557800224467,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":372},{""x"":51.771059766958935,""y"":53.75978429171607,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":42.58585858585859,""y"":86.19528619528619,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372}]"
352,Pecco-Martin_7800-372.png,"[{""x"":73.12186978297161,""y"":71.95901214668126,""width"":0.11129660545353368,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":348},{""x"":69.89426822481914,""y"":65.36276936656881,""width"":0.11129660545353368,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":348},{""x"":63.43906510851419,""y"":70.87962696448103,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":348},{""x"":45.85420144685587,""y"":96.30514458964174,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348}]"
353,Pecco-Martin_8100-0.png,"[{""x"":39.57979797979798,""y"":47.25028058361392,""width"":0.11133557800224467,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":372},{""x"":33.28933782267116,""y"":56.00448933782267,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":41.69517396184063,""y"":51.402918069584736,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":372},{""x"":58.95218855218856,""y"":84.39955106621774,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":61.568574635241305,""y"":45.45454545454545,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":83.55735129068464,""y"":73.06397306397307,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":85.56139169472503,""y"":98.65319865319864,""width"":0.11133557800224467,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372}]"
354,Pecco-Martin_8100-372.png,"[{""x"":38.84251530328325,""y"":91.86767217392972,""width"":0.11129660545353368,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":348},{""x"":50.02782415136339,""y"":90.18862855717383,""width"":0.11129660545353368,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":348},{""x"":67.89092932665554,""y"":94.86596434670813,""width"":0.11129660545353368,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348}]"
